141	小说	谋杀狄更斯-(全2册)	丹.西蒙斯	44.8	3.5折	2019-01-01	128.0	上海文艺出版社	2022-10-27 22:26:02
142	小说	山都·幽怨之铃	张云	15.1	3.8折	2018-09-01	39.8	沈阳出版社	2022-10-27 22:26:02
143	小说	希区柯克悬疑故事	[英] 希区柯克 著，林中路 译	19.8	5.2折	2020-02-01	38.0	中国华侨出版社	2022-10-27 22:26:02
144	小说	寂寞的频率	(日)乙一著	28.8	6.4折	2020-10-01	45.0	浙江人民出版社	2022-10-27 22:26:03
145	小说	泰国民间故事	蓝一	19.4	4.3折	2020-08-01	45.0	沈阳出版社	2022-10-27 22:26:03
146	小说	老舍作品精选老张的哲学:猫城记(老舍作品精选)	老舍	19.4	4.3折	2017-02-01	45.0	人民文学出版社	2022-10-27 22:26:03
147	小说	月亮与六便士	[英] 威廉·萨默塞特·毛姆 著，苏福忠 译	17.6	3.2折	2020-12-01	55.0	长江出版社	2022-10-27 22:26:03
148	小说	卡拉马佐夫兄弟(全2册)	(俄)陀思妥耶夫斯基著	92.2	7.2折	1981-08-01	128.0	人民文学出版社	2022-10-27 22:26:03
149	小说	小生物语(2018年新版精装本)	乙一	24.9	4.3折	2018-06-01	58.0	人民文学出版社	2022-10-27 22:26:04
150	小说	心	(日)夏目漱石	22.1	4.9折	2021-03-01	45.0	江苏凤凰文艺出版社	2022-10-27 22:26:04
151	小说	漫长的告别系列:钱德勒小说精选(全三册)	[美]雷蒙德·钱德勒 著，姚向辉/成果 译	64.3	3.5折	2019-10-01	183.8	江苏凤凰文艺出版社	2022-10-27 22:26:04
152	小说	人生	路遥	31.6	8折	2021-07-01	39.5	北京十月文艺出版社	2022-10-27 22:26:04
153	小说	失踪假日/乙一	乙一	30.2	6.7折	2020-08-01	45.0	浙江人民出版社	2022-10-27 22:26:05
154	小说	送奶工	[英] 安娜·伯恩斯 著，吴洁静 译	22.0	3.8折	2020-06-01	58.0	江苏凤凰文艺出版社	2022-10-27 22:26:05
155	小说	死亡邮递	[日] 松本清张 著，马梦瑶 译	19.4	4.3折	2020-09-01	45.0	浙江人民出版社	2022-10-27 22:26:05
156	小说	女法医手记之殊途	刘真	16.8	4.3折	2020-11-01	39.0	辽宁人民出版社	2022-10-27 22:26:05
157	小说	只有你听到/(日)乙一	[日] 乙一 著，吴名 / 修愚 译	35.5	7.4折	2021-01-01	48.0	浙江人民出版社	2022-10-27 22:26:08
158	小说	死亡刻痕	[美] 维罗尼卡·罗斯 著，吴华 译	18.2	3.5折	2020-09-20	52.0	天地出版社	2022-10-27 22:26:08
159	小说	平凡的世界(普及本)	路遥	39.6	8折	2021-06-01	49.5	北京十月文艺出版社	2022-10-27 22:26:08
160	小说	在迦南的那一边(精装)	[爱尔兰] 塞巴斯蒂安·巴里 著，李育超 译	45.5	7折	2021-03-01	65.0	浙江文艺出版社	2022-10-27 22:26:09
161	小说	长篇侦探小说:黑暗之刺	[美] 劳伦斯·布洛克 著，陈佳玲 译	6.9	3折	2007-05-02	23.0	新星出版社	2022-10-27 22:26:09
162	小说	刑警之子	[日]宫部美雪 著，张静乔 译	19.4	4.3折	2020-07-01	45.0	天津人民出版社	2022-10-27 22:26:09
163	小说	村上龙作品集无限近似于透明的蓝/村上龙作品集	[日]村上龙著	36.0	7.5折	2020-10-01	48.0	上海译文出版社	2022-10-27 22:26:09
164	小说	必须找到阿历克斯	[法] 皮耶尔·勒迈特 著，金祎 译	22.4	3.8折	2018-01-01	59.0	文汇出版社	2022-10-27 22:26:09
165	小说	意外来客-阿加莎.克里斯蒂作品-65	阿加莎.克里斯蒂	17.6	4.9折	2018-01-01	36.0	新星出版社	2022-10-27 22:26:10
166	小说	你是好孩子	[日] 中胁初枝 著，刘紫英 译	17.5	4.6折	2018-03-01	38.0	重庆出版社	2022-10-27 22:26:10
167	小说	幽灵心理学	[日]赤川次郎	16.3	4.3折	2018-03-01	38.0	现代出版社	2022-10-27 22:26:10
168	小说	夜莺与玫瑰	(英)奥斯卡·王尔德	12.0	4.3折	2018-01-01	28.0	汕头大学出版社	2022-10-27 22:26:10
169	小说	动物庄园	[英]乔治·奥威尔	18.9	6.3折	2018-01-01	30.0	北京时代华文书局	2022-10-27 22:26:10
170	小说	喻世明言	[明] 冯梦龙 著	15.1	4.6折	2012-09-01	32.8	黑龙江美术出版社	2022-10-27 22:26:11
171	小说	首领们	(秘)马里奥·巴尔加斯·略萨著	31.5	7折	2018-01-01	45.0	人民文学出版社	2022-10-27 22:26:11
172	小说	使者	（日）辻村深月, 颜尚吟 译	12.0	4.3折	2013-07-01	28.0	人民文学出版社	2022-10-27 22:26:11
173	小说	奥杜邦的祈祷	伊坂幸太郎	21.5	5.5折	2017-04-01	39.0	新星出版社	2022-10-27 22:26:11
174	小说	这不是告别	蓝波.罗威	16.0	3.8折	2017-07-01	42.0	江苏凤凰文艺出版社	2022-10-27 22:26:12
175	小说	百年孤独	[哥伦比亚]加西亚·马尔克斯 著	40.2	7.3折	2017-08-01	55.0	南海出版公司	2022-10-27 22:26:12
176	小说	巴比特	[美]辛克莱·路易斯 著，潘庆舲 / 姚祖培 译	19.0	3.8折	2017-09-01	50.0	漓江出版社	2022-10-27 22:26:12
177	小说	三寸金莲	冯骥才著	17.5	3.8折	2017-09-01	46.0	四川文艺出版社	2022-10-27 22:26:12
178	小说	企鹅经典:金钵记	亨利·詹姆斯	48.3	7折	2017-08-01	69.0	上海文艺出版社	2022-10-27 22:26:12
179	小说	少女作家的梦和青春	蓝波.罗威	19.2	3.2折	2017-08-01	59.9	文汇出版社	2022-10-27 22:26:13
180	小说	子夜	茅盾	19.8	4.3折	2017-09-01	46.0	天津人民出版社	2022-10-27 22:26:13
181	小说	猎人笔记	屠格涅夫	12.8	5.8折	2012-11-01	22.0	四川文艺出版社	2022-10-27 22:26:13
182	小说	福尔摩斯	柯南·道尔	146.2	2.1折	2015-04-01	696.0	辽海出版社	2022-10-27 22:26:13
183	小说	呐喊	鲁迅著	13.8	4.3折	2016-01-01	32.0	天津人民出版社	2022-10-27 22:26:13
184	小说	红手指	东野圭吾	25.7	6.5折	2016-02-01	39.5	南海出版公司	2022-10-27 22:26:14
185	小说	湖底女人	[美] 雷蒙德·钱德勒 著，苏伊达 等译	14.1	3.8折	2016-03-01	37.0	现代出版社	2022-10-27 22:26:14
186	小说	孤独小说家	[日]石田衣良 著,杨恋 译	14.8	4.1折	2016-04-01	36.0	北京联合出版公司	2022-10-27 22:26:14
187	小说	新派历史武侠巅峰巨著:起点中文2011年度小说:锦衣夜行6 寻情记	月关	12.8	5.1折	2013-11-01	25.0	湖北少年儿童出版社	2022-10-27 22:26:14
188	小说	水泊梁山英雄谱	孟超	15.4	4.8折	2016-01-13	32.0	北京出版社	2022-10-27 22:26:14
189	小说	苔丝-世界名著名译文库-全译本	哈代	19.2	3.2折	2016-08-01	60.0	江西教育出版社	2022-10-27 22:26:15
190	小说	小姨多鹤(长篇小说)	严歌苓	14.2	4.9折	2016-08-01	29.0	作家出版社	2022-10-27 22:26:15
191	小说	风暴预警期	朱山坡	22.4	7折	2016-08-01	32.0	上海文艺出版社	2022-10-27 22:26:15
192	小说	漫长的中场休息	[美] 本·方登 著，张晓意 译	18.9	4.2折	2016-11-01	45.0	南海出版公司	2022-10-27 22:26:15
193	小说	古典推理文库:唤醒死者	[美] 约翰·狄克森·卡尔 著， 石葱 译	19.7	4.5折	2017-01-01	43.8	吉林出版集团股份有限公司	2022-10-27 22:26:16
194	小说	七曜文库:亚爱一郎的狼狈	泡坂妻夫	34.4	7.5折	2017-01-01	45.8	吉林出版集团股份有限公司	2022-10-27 22:26:16
195	小说	风雪追击	[日]东野圭吾 著, 赵文梅 译	15.1	3.8折	2017-05-01	39.8	现代出版社	2022-10-27 22:26:16
196	小说	宛如昨日:生存游戏	蔡骏著	10.0	2.5折	2017-04-01	39.8	湖南文艺出版社	2022-10-27 22:26:16
197	小说	我胆小如鼠-小文艺.口袋文库	余华	10.8	4.3折	2017-04-01	25.0	上海文艺出版社	2022-10-27 22:26:16
