id	pub_date	position	address	education	salary	company	rate	duration
1088	2022-03-28	开发岗_0	北京	本科	8.0	智拓视界	1	1
1089	2022-04-15	设计岗_0	杭州	本科	4.8	国自机器人	0.08	7
1090	2022-04-09	设计岗_0	上海	学历不限	4.5	博思软件	0.99	43
1091	2022-05-09	开发岗_0	北京/上海/成都/厦门	本科	4.5	美团	0.99	1
1092	2022-05-09	其他_0	上海	本科	13.5	链家上海分公司1895	1	7
1093	2022-03-12	工程师_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
1094	2022-03-03	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
1095	2022-04-09	其他_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
1096	2022-04-20	数据岗_0	北京	本科	4.5	易车	0.81	9
1097	2022-04-12	数据岗_0	上海	本科	5.1	仟传网络科技	0.3	7
1098	2022-03-12	工程师_0	上海	本科	6.8	阿里巴巴	0.99	4
1099	2022-03-12	其他_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
1100	2022-05-15	其他_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
1101	2022-03-18	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	猿辅导	0.99	1
1102	2022-05-12	运营岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
1103	2022-03-20	其他_0	北京	本科	7.5	滴滴	0.99	2
1104	2022-04-09	开发岗_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1105	2022-05-19	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1106	2022-03-18	开发岗_0	珠海/深圳/上海/成都/北京	本科	19.5	宽德投资	0.94	13
1107	2022-03-15	开发岗_0	北京	本科	7.2	好未来	0.95	2
1108	2022-03-21	算法岗_0	北京	硕士	8.0	智拓视界	1	1
1109	2022-03-28	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
1110	2022-03-28	其他_0	上海	学历不限	4.5	博思软件	0.99	43
1111	2022-03-19	开发岗_0	北京/上海/成都	本科	4.5	美团	0.99	1
1112	2022-04-12	其他_0	上海	本科	9.8	链家上海分公司1895	1	7
1113	2022-04-08	工程师_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
1114	2022-03-10	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
1115	2022-05-10	开发岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
1116	2022-05-12	数据岗_0	北京	本科	4.5	易车	0.81	9
1117	2022-05-15	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
1118	2022-03-10	其他_0	北京	本科	6.8	阿里巴巴	0.99	4
1119	2022-03-12	工程师_0	北京/上海/广州/深圳	本科	5.3	百度	0.99	2
1120	2022-04-15	其他_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
1121	2022-04-12	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
1122	2022-05-12	开发岗_0	北京/上海/广州/杭州/深圳	本科	7.1	核桃编程	0.99	1
1123	2022-05-14	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1124	2022-04-15	设计岗_0	上海	本科	6.8	上海人大人科技创新服务有限公司	0.97	11
1125	2022-04-12	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1126	2022-03-14	开发岗_0	上海/北京/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1127	2022-04-09	开发岗_0	北京	本科	7.2	好未来	0.95	2
1128	2022-03-18	其他_0	广州/深圳/北京/上海	本科	5.4	58集团	0.99	2
1129	2022-05-12	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
1130	2022-05-09	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1131	2022-03-03	开发岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
1132	2022-04-08	其他_0	上海	本科	11.9	链家上海分公司1895	1	7
1133	2022-03-10	开发岗_0	北京	本科	5.7	Keep	0.99	2
1134	2022-04-10	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
1135	2022-04-06	其他_0	上海	本科	6.0	上海人大人文化传播有限公司	0.99	2
1136	2022-03-20	算法岗_0	北京	硕士	4.5	易车	0.81	9
1137	2022-03-06	开发岗_0	杭州	本科	6.8	网易有道	0.99	3
1138	2022-05-09	运营岗_0	北京	本科	7.5	阿里巴巴	0.99	4
1139	2022-05-19	其他_0	北京/上海/广州/深圳	本科	7.5	百度	0.99	2
1140	2022-03-06	运营岗_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
1141	2022-03-28	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	6.8	猿辅导	0.98	1
1142	2022-03-30	其他_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
1143	2022-03-15	其他_0	北京	本科	7.5	滴滴	0.99	2
1144	2022-03-03	运营岗_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1145	2022-04-09	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1146	2022-03-19	数据岗_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1147	2022-04-15	运营岗_0	北京	本科	7.2	好未来	0.95	2
1148	2022-03-19	开发岗_0	广州/深圳/北京/上海	本科	6.5	58集团	0.99	2
1149	2022-03-07	算法岗_0	杭州	本科	4.8	国自机器人	0.08	7
1150	2022-03-19	开发岗_0	上海	学历不限	4.5	博思软件	0.99	43
1151	2022-03-24	工程师_0	北京/上海	本科	4.5	美团	0.99	1
1152	2022-04-08	其他_0	北京	本科	5.7	Keep	0.99	2
1153	2022-04-12	数据岗_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
1154	2022-03-12	设计岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
1155	2022-03-19	开发岗_0	北京	本科	9.0	华为	1	2
1156	2022-03-06	其他_0	杭州	本科	5.7	网易有道	0.99	3
1157	2022-04-10	其他_0	上海/北京/广州/深圳/杭州	本科	6.8	阿里巴巴	0.99	4
1158	2022-03-20	其他_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
1159	2022-03-05	数据岗_0	北京/上海/广州/深圳	本科	8.3	快手	0.99	2
1160	2022-05-14	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	9.0	猿辅导	0.98	1
1161	2022-03-07	开发岗_0	北京/上海/广州/深圳/杭州	本科	6.8	核桃编程	0.99	2
1162	2022-04-20	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1163	2022-04-08	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1164	2022-05-15	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1165	2022-05-14	工程师_0	上海/成都/珠海/深圳	本科	10.5	宽德投资	0.94	13
1166	2022-05-12	运营岗_0	北京	本科	7.2	好未来	0.95	2
1167	2022-03-05	运营岗_0	广州/深圳/北京/上海	本科	5.3	58集团	0.99	2
1168	2022-05-14	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
1169	2022-04-20	其他_0	上海	学历不限	4.5	博思软件	0.99	43
1170	2022-03-10	设计岗_0	北京/上海	本科	4.5	美团	0.99	1
1171	2022-05-10	其他_0	北京	本科	5.9	Keep	0.99	2
1172	2022-05-15	运营岗_0	北京/上海/广州/深圳/杭州	本科	6.8	喜马拉雅fm	0.99	1
1173	2022-04-10	开发岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
1174	2022-04-12	开发岗_0	北京	本科	9.0	华为	1	2
1175	2022-03-20	其他_0	北京/上海/广州/深圳	本科	6.2	网易有道	0.99	3
1176	2022-03-12	其他_0	北京	本科	4.5	rockey·洛凯	1	1
1177	2022-03-30	开发岗_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
1178	2022-04-06	其他_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
1179	2022-05-14	策划岗_1	广州/成都	学历不限	1.3	多益网络	0.98	2
1180	2022-04-15	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	核桃编程	0.99	2
1181	2022-04-20	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1182	2022-04-09	开发岗_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1183	2022-03-03	工程师_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1184	2022-05-10	工程师_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1185	2022-03-15	设计岗_0	北京	本科	7.2	好未来	0.95	2
1186	2022-04-07	其他_0	广州/深圳/北京/上海	本科	6.8	58集团	0.99	2
1187	2022-03-03	工程师_0	杭州	本科	4.8	国自机器人	0.08	7
1188	2022-04-07	其他_0	上海	学历不限	4.5	博思软件	0.99	43
1189	2022-04-15	开发岗_0	北京/上海	本科	4.5	美团	0.99	1
1190	2022-03-15	运营岗_0	北京/上海/深圳/广州	本科	6.8	Keep	0.99	2
1191	2022-03-23	开发岗_0	北京/上海/广州/深圳/杭州	本科	6.8	喜马拉雅fm	0.99	1
1192	2022-03-20	运营岗_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
1193	2022-03-12	开发岗_0	北京	本科	9.0	华为	1	2
1194	2022-04-10	运营岗_0	北京/上海/广州/深圳/杭州/西安/厦门	本科	6.3	网易有道	0.99	3
1195	2022-03-06	开发岗_0	武汉	本科	12.0	rockey·洛凯	1	1
1196	2022-03-03	其他_0	上海	本科	4.5	上海科通实业有限公司	0.99	1
1197	2022-03-12	开发岗_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
1198	2022-03-06	开发岗_1	广州/成都/武汉	学历不限	1.3	多益网络	0.98	2
1199	2022-04-15	开发岗_0	北京	本科	6.8	核桃编程	0.99	2
1200	2022-05-12	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1201	2022-05-12	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1202	2022-03-28	数据岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1203	2022-04-06	工程师_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1204	2022-03-12	算法岗_0	北京	本科	6.0	深演智能	0.77	9
1205	2022-03-06	开发岗_0	广州/深圳/北京/上海	本科	6.8	58集团	0.99	2
1206	2022-05-24	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
1207	2022-03-21	开发岗_0	北京	学历不限	4.5	博思软件	0.99	43
1208	2022-03-15	其他_0	北京/上海/深圳/成都	本科	4.5	美团	0.99	1
1209	2022-05-10	其他_0	北京	本科	9.3	北京追光云启科技有限公司	0.41	7
1210	2022-05-09	开发岗_0	北京/上海/深圳/广州	本科	6.6	Keep	0.99	2
1211	2022-03-12	其他_0	北京/上海/广州/深圳/杭州	本科	6.8	喜马拉雅fm	0.99	1
1212	2022-03-18	其他_0	上海	本科	6.8	上海人大人文化传播有限公司	0.99	2
1213	2022-04-20	数据岗_0	北京	本科	9.0	华为	1	2
1214	2022-03-18	开发岗_0	杭州/北京/上海/广州/深圳	本科	8.3	网易有道	0.99	3
1215	2022-03-15	运营岗_0	北京	本科	6.8	rockey·洛凯	1	1
1216	2022-03-20	其他_0	上海	本科	4.5	上海科通实业有限公司	0.99	1
1217	2022-05-12	算法岗_0	北京	硕士	9.8	搜狐	0.03	2
1218	2022-03-18	开发岗_0	上海	本科	7.1	北京经纬恒润科技股份有限公司	0.99	2
1219	2022-04-15	其他_0	北京	本科	6.3	核桃编程	0.99	2
1220	2022-05-24	其他_0	北京	本科	7.5	滴滴	0.99	2
1221	2022-04-08	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1222	2022-03-30	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1223	2022-03-19	工程师_0	北京/上海/深圳/成都/珠海	本科	12.0	宽德投资	0.94	13
1224	2022-05-24	算法岗_0	北京	本科	12.0	迁移科技	0.99	10
1225	2022-03-19	开发岗_0	上海	本科	4.5	哔哩哔哩	0.98	26
1226	2022-03-19	开发岗_0	北京	本科	6.8	畅捷通	0.72	3
1227	2022-03-15	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1228	2022-03-18	数据岗_0	北京/上海/深圳/成都	本科	4.5	美团	0.99	1
1229	2022-03-21	开发岗_0	上海	本科	8.3	堆糖	0.97	19
1230	2022-03-23	其他_0	北京/上海/深圳/广州	本科	6.8	Keep	0.99	2
1231	2022-05-09	其他_0	上海	本科	6.8	竹子互联网	1	7
1232	2022-03-05	开发岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
1233	2022-03-30	其他_0	北京	本科	9.0	华为	1	2
1234	2022-03-15	其他_0	杭州/北京/上海/广州/深圳	本科	8.3	网易有道	0.99	3
1235	2022-04-09	运营岗_0	北京	本科	8.3	rockey·洛凯	1	1
1236	2022-04-14	其他_0	上海	本科	4.5	上海科通实业有限公司	0.99	1
1237	2022-03-12	运营岗_0	北京	本科	6.2	乐信圣文	0.99	1
1238	2022-03-03	开发岗_0	北京	本科	9.8	好大夫在线	0.99	5
1239	2022-04-08	算法岗_0	深圳	本科	12.0	进化动力	1	1
1240	2022-04-15	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1241	2022-04-06	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1242	2022-03-04	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1243	2022-04-20	数据岗_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
1244	2022-03-06	开发岗_0	北京	本科	12.0	迁移科技	0.99	10
1245	2022-05-15	工程师_0	北京/上海	本科	4.5	上海蓝木化工有限公司	1	1
1246	2022-04-20	开发岗_0	北京	本科	6.8	畅捷通	0.72	3
1247	2022-03-14	设计岗_0	上海	学历不限	4.5	博思软件	0.99	43
1248	2022-04-10	开发岗_0	北京/上海/深圳/成都/厦门	本科	4.5	美团	0.99	1
1249	2022-04-10	开发岗_0	上海	本科	9.0	堆糖	0.97	19
1250	2022-05-12	其他_0	上海	本科	13.5	欢乐互娱	1	51
1251	2022-03-24	算法岗_0	北京	本科	7.5	平安科技	0.97	4
1252	2022-04-09	其他_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
1253	2022-03-04	其他_0	无锡	学历不限	8.0	珍岛信息技术（上海）股份有限公司	1	7
1254	2022-03-30	其他_0	上海	本科	3.6	浙江杰富仕保安服务有限公司	1	3
1255	2022-03-10	其他_0	上海	本科	6.5	又为智能	0.5	7
1256	2022-03-07	开发岗_0	上海	本科	5.3	上海科通实业有限公司	0.99	1
1257	2022-03-20	设计岗_0	北京	本科	6.2	乐信圣文	0.99	1
1258	2022-04-15	开发岗_0	北京	本科	9.8	好大夫在线	0.99	5
1259	2022-04-15	算法岗_0	北京	本科	7.5	新域动量	0.96	1
1260	2022-03-24	其他_0	北京	本科	7.5	滴滴	0.99	2
1261	2022-04-12	其他_0	上海	本科	3.8	上海人大人科技创新服务有限公司	0.97	11
1262	2022-04-20	工程师_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1263	2022-03-30	数据岗_0	深圳	本科	5.3	创梦天地	0.5	7
1264	2022-03-20	算法岗_0	北京	本科	12.0	迁移科技	0.99	10
1265	2022-04-09	其他_0	杭州	本科	7.4	希格斯投资	0.99	17
1266	2022-03-21	工程师_0	北京	本科	4.5	畅捷通	0.72	3
1267	2022-05-15	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
1268	2022-04-09	算法岗_0	北京/上海	本科	4.5	美团	0.99	1
1269	2022-03-18	开发岗_0	苏州/北京	硕士	12.0	智加科技	0.94	13
1270	2022-03-10	其他_0	上海	本科	6.8	高顿教育	1	5
1271	2022-03-23	工程师_0	北京	硕士	9.5	平安科技	0.97	4
1272	2022-03-23	运营岗_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
1273	2022-03-19	其他_0	北京/上海/深圳	本科	10.5	SmartX	0.99	15
1274	2022-04-12	其他_0	香港	本科	4.2	德勤企业咨询（上海）有限公司	1	2
1275	2022-03-04	其他_0	上海	本科	6.5	又为智能	0.5	7
1276	2022-03-15	设计岗_0	上海	本科	5.3	上海科通实业有限公司	0.99	1
1277	2022-03-30	其他_0	北京	本科	6.2	乐信圣文	0.99	1
1278	2022-03-03	开发岗_0	北京	本科	9.8	好大夫在线	0.99	5
1279	2022-03-14	其他_0	无锡/上海/杭州/南京/常州	学历不限	7.2	珍岛信息技术（上海）股份有限公司	0.5	7
1280	2022-04-08	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1281	2022-05-14	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
1282	2022-04-09	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1283	2022-03-18	数据岗_0	上海	本科	9.8	爱钛技术	0.97	18
1284	2022-04-06	其他_0	上海	本科	6.8	吉首市名凡企业咨询中心	1	3
1285	2022-04-12	算法岗_1	杭州	本科	1.3	快手	0.88	14
1286	2022-03-21	工程师_0	北京	本科	6.8	畅捷通	0.72	3
1287	2022-05-14	开发岗_0	上海	学历不限	4.5	博思软件	0.99	43
1288	2022-04-09	设计岗_0	北京/上海	本科	4.5	美团	0.99	1
1289	2022-05-14	算法岗_0	上海/苏州/北京	硕士	10.5	智加科技	0.94	13
1290	2022-05-19	其他_0	上海	本科	6.8	高顿教育	1	5
1291	2022-03-15	算法岗_0	深圳	硕士	9.5	平安科技	0.97	4
1292	2022-04-06	运营岗_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
1293	2022-03-30	其他_0	北京/上海/深圳	本科	10.5	SmartX	0.99	15
1294	2022-03-06	设计岗_0	北京	本科	5.3	英雄游戏	0.98	2
1295	2022-04-07	其他_0	上海	本科	7.1	又为智能	0.5	7
1296	2022-04-07	开发岗_0	上海	本科	5.3	上海科通实业有限公司	0.99	1
1297	2022-03-14	数据岗_0	深圳	本科	5.0	明源云	0.54	1
1298	2022-04-20	开发岗_0	北京	本科	9.8	好大夫在线	0.99	5
1299	2022-05-09	开发岗_0	北京	本科	9.0	熠智科技	0.78	8
1300	2022-03-28	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1301	2022-04-06	算法岗_0	深圳	硕士	7.2	中国电科	0.99	29
1302	2022-03-03	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1303	2022-05-10	其他_0	上海	本科	7.5	爱钛技术	0.97	18
1304	2022-03-10	其他_0	北京	本科	13.5	柠檬微趣	1	3
1305	2022-04-08	算法岗_0	深圳	硕士	9.0	云鲸智能	0.98	1
1306	2022-03-14	其他_0	北京/上海/广州/深圳/杭州/成都	本科	7.5	网易有道	0.99	8
1307	2022-05-12	设计岗_0	上海	学历不限	4.5	博思软件	0.99	43
1308	2022-03-20	其他_0	北京/上海/深圳/成都/厦门/武汉	本科	4.5	美团	0.99	1
1309	2022-03-05	其他_0	上海	本科	4.4	拼多多	0.99	3
1310	2022-04-09	其他_0	杭州	本科	11.3	阿里巴巴	0.94	2
1311	2022-03-04	其他_0	上海	本科	6.6	Shopee	0.99	8
1312	2022-03-05	开发岗_0	北京	本科	11.3	华为	0.81	59
1313	2022-04-08	其他_0	北京/上海/深圳	本科	10.5	SmartX	0.99	15
1314	2022-03-14	其他_0	北京	本科	5.3	英雄游戏	0.98	2
1315	2022-04-14	算法岗_0	上海	本科	7.1	又为智能	0.5	7
1316	2022-03-15	运营岗_0	上海	本科	4.5	上海科通实业有限公司	0.99	1
1317	2022-04-10	运营岗_0	深圳	本科	5.0	明源云	0.54	1
1318	2022-03-20	开发岗_0	北京	本科	9.2	好大夫在线	0.99	5
1319	2022-03-30	开发岗_0	上海	本科	6.8	上海张江发展战略研究院	1	1
1320	2022-04-12	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1321	2022-03-10	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1322	2022-03-07	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1323	2022-05-14	开发岗_0	上海	本科	12.0	爱钛技术	0.97	18
1324	2022-03-18	算法岗_0	北京	本科	7.5	滴滴	0.99	2
1325	2022-05-12	算法岗_0	深圳	硕士	9.0	云鲸智能	0.98	1
1326	2022-03-19	其他_0	北京/上海/广州/深圳/杭州/成都	本科	7.5	网易有道	0.99	8
1327	2022-04-20	设计岗_0	上海	学历不限	4.5	博思软件	0.99	43
1328	2022-05-09	其他_0	北京/上海/深圳/成都/厦门/武汉	本科	4.5	美团	0.99	1
1329	2022-04-15	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1330	2022-03-04	算法岗_0	杭州	本科	11.3	阿里巴巴	0.94	2
1331	2022-03-21	数据岗_0	上海	本科	6.0	Shopee	0.99	8
1332	2022-04-12	开发岗_0	北京	本科	11.3	华为	0.81	59
1333	2022-03-30	其他_0	北京	硕士	10.5	SmartX	0.99	15
1334	2022-03-20	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1335	2022-03-05	工程师_0	上海	本科	6.5	又为智能	0.5	7
1336	2022-04-20	其他_0	上海	本科	6.0	上海科通实业有限公司	0.99	1
1337	2022-03-21	数据岗_0	北京	本科	7.5	滴滴	0.99	2
1338	2022-04-15	开发岗_0	北京	本科	9.2	好大夫在线	0.99	5
1339	2022-03-14	其他_0	上海	学历不限	4.8	上海张江发展战略研究院	1	1
1340	2022-03-28	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1341	2022-04-10	开发岗_0	北京	本科	7.5	滴滴	0.99	2
1342	2022-04-14	数据岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
1343	2022-03-05	数据岗_0	上海	本科	9.8	爱钛技术	0.97	18
1344	2022-03-04	其他_0	北京	本科	7.5	滴滴	0.99	2
1345	2022-04-10	算法岗_0	深圳	硕士	9.0	云鲸智能	0.98	1
1346	2022-05-24	其他_0	北京/上海/广州/深圳/杭州/成都	本科	8.3	网易有道	0.99	8
